position	smiles	name
neg_H2	O=c1oc2c(O)c(O)cc3c2c2c(oc3=O)c(O)c(O)cc12	zzz
neg_A3	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21	zzz
neg_B3	CC(N)(Cc1cc(O)c(O)cc1)C(=O)O	zzz
neg_C3	Cc1c(CCN2CCC(c3noc4c3ccc(F)c4)CC2)c(=O)n2CCCC(O)c2n1	zzz
neg_D3	CN1C(C(=O)Nc2ncccc2)=C(O)c2c(cc(Cl)s2)S1(=O)=O	zzz
neg_E3	COc1c(O)cc(-c2cc(=O)c3c(cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O)o2)cc1	zzz
neg_F3	CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1	zzz
neg_G3	C1N2CN3CN1CN(C2)C3	zzz
neg_H3	CC1(C)SC2C(N)C(=O)N2C1C(=O)O	zzz
neg_A4	CCCCCCCCCCCCCCCCCCCCCCCCCCCCO	zzz
neg_B4	CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C	zzz
neg_C4	CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C	zzz
neg_D4	CC(=O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C	zzz
neg_E4	CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	zzz
neg_A2	NC(Cc1ccccc1)C(=O)O	zzz
neg_B2	*OC1OC(C(=O)O)C(OC2OC(CO)C(O)C(*)C2NC(C)=O)C(O)C1O	zzz
